Ref,Surveillance Type,Tower Name,Current Tower Type,Tower Subcategory,State of Tower,Sector,State of Sector,Sector Acronym,Station/AOR,Vendor,Notes,Latitude,Longitude,Google Satellite,Bing Aerial,Arcgis,Streetview,Photo Evidence,Source Doc,Source Doc 2,Source Doc 3,Source Doc 4,,,,,,,,,,,,,,,,,,
Tower149,Tower,Slaughter,Remote Video Surveillance System (RVSS),Monopole Tower,Texas,Laredo Sector,Texas,LRT,,,Legacy Remote Viewing Site ,27.49539103,-99.48709262,https://goo.gl/maps/ZhnwGQMwTbB151Kg6,,,"https://www.google.com/maps/@27.49402,-99.4893014,3a,15y,53.87h,92.65t/data=!3m7!1e1!3m5!1sztq0hbD0xQm9ilAGIUfK-A!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Dztq0hbD0xQm9ilAGIUfK-A%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D51.11358%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656",,https://www.documentcloud.org/documents/23743635-sowpr20048364ver12,,,,,,,,,,,,,,,,,,,,,
Tower150,Tower,Tex Mex RR,Remote Video Surveillance System (RVSS),Monopole Tower,Texas,Laredo Sector,Texas,LRT,,,Legacy Remote Viewing Site ,27.49848638,-99.49211659,https://goo.gl/maps/8atsFr1d5y1m6d66A,,,"https://www.google.com/maps/@27.496534,-99.4931523,3a,15y,26.67h,92.8t/data=!3m7!1e1!3m5!1ss5aHrAHr97MkZdM3DY0Vbw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Ds5aHrAHr97MkZdM3DY0Vbw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D345.56793%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656",,https://www.documentcloud.org/documents/23743635-sowpr20048364ver12,,,,,,,,,,,,,,,,,,,,,
Tower151,Tower,Unknown,Remote Video Surveillance System (RVSS),Monopole Tower,Texas,Laredo Sector,Texas,LRT,,General Dynamics,,27.54044174,-99.52124214,https://goo.gl/maps/TbkiwzsjG5wdC86R7,,,"https://www.google.com/maps/@27.5403894,-99.5209197,3a,75y,271.81h,108.85t/data=!3m6!1e1!3m4!1sloAYyZ9poj2odfHKlNog6w!2e0!7i16384!8i8192?hl=en-US",,,,,,,,,,,,,,,,,,,,,,,
Tower152,Tower,Fletcha Lane,Remote Video Surveillance System (RVSS),Monopole Tower,Texas,Laredo Sector,Texas,LRT,,,Legacy Remote Viewing Site ,27.57722728,-99.52432977,https://goo.gl/maps/Sgqzr9XrzRjedxVg6,,,"https://www.google.com/maps/@27.5781949,-99.5245984,3a,15y,165.38h,94.19t/data=!3m7!1e1!3m5!1skr9xt48AdJk50th9k0Lo_g!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Dkr9xt48AdJk50th9k0Lo_g%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D92.67327%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?hl=en-US",,https://www.documentcloud.org/documents/23743635-sowpr20048364ver12,,,,,,,,,,,,,,,,,,,,,
Tower153,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Laredo Sector,Texas,LRT,,Anduril,Public park/middle school,27.58769904,-99.53285115,https://goo.gl/maps/SY1rcGdQKyk3mNh17,,,https://maps.app.goo.gl/cvSb9MCwnxqPqHjJ9,,,,,,,,,,,,,,,,,,,,,,,
Tower154,Tower,Unknown,Remote Video Surveillance System (RVSS),Monopole Tower,Texas,Laredo Sector,Texas,LRT,,General Dynamics,,27.64485557,-99.62229447,https://goo.gl/maps/snNzMVyVF1APsW3V6,,,"https://www.google.com/maps/@27.6517159,-99.6239563,3a,15y,168.09h,89.94t/data=!3m7!1e1!3m5!1syWuRkLOE_DK4sYZyYfS3Lw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DyWuRkLOE_DK4sYZyYfS3Lw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D224.94885%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?hl=en-US",,,,,,,,,,,,,,,,,,,,,,,
Tower155,Tower,Unknown,Remote Video Surveillance System (RVSS),Monopole Tower,Texas,Laredo Sector,Texas,LRT,,General Dynamics,,27.37239105,-99.49669606,https://goo.gl/maps/3qwzYfTAys5DSFWV7,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower156,Tower,Unknown,Remote Video Surveillance System (RVSS),Monopole Tower,Texas,Laredo Sector,Texas,LRT,,General Dynamics,,27.604275,-99.58221,https://goo.gl/maps/sR3wcmKjSs1mqAwZ9,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower157,Tower,Unknown,Remote Video Surveillance System (RVSS),Monopole Tower,Texas,Laredo Sector,Texas,LRT,,General Dynamics,,27.604275,-99.58221,https://goo.gl/maps/4MdFfekPV9RUCL5dA,,,https://maps.app.goo.gl/XhEEpnGo9EXgsdhT6,,,,,,,,,,,,,,,,,,,,,,,
Tower158,Tower,Unknown,Remote Video Surveillance System (RVSS),Monopole Tower,Texas,Laredo Sector,Texas,LRT,,General Dynamics,,27.66865375,-99.69228711,https://goo.gl/maps/FsqbwPFztdK8hdfk6,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower159,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Laredo Sector,Texas,LRT,,Anduril,,27.5784016,-99.52713789,https://goo.gl/maps/GJGN73UXVRXYFJaX6,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower160,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Laredo Sector,Texas,LRT,,Anduril,,27.59850239,-99.53589311,https://goo.gl/maps/qC1BjR65zpoDJX3JA,,,https://maps.app.goo.gl/uVHdMbPYcbXF3LCh9,,,,,,,,,,,,,,,,,,,,,,,
Tower161,Tower,JW Nixon,Remote Video Surveillance System (RVSS),Monopole Tower,Texas,Laredo Sector,Texas,LRT,,,Legacy Remote Viewing Site ,27.64271372,-99.60106133,https://goo.gl/maps/KrqP5nHeB8CtdXAy6,,,,,https://www.documentcloud.org/documents/23743635-sowpr20048364ver12,,,,,,,,,,,,,,,,,,,,,
Tower162,Tower,Unknown,Remote Video Surveillance System (RVSS),Relocatable Tower,Texas,Laredo Sector,Texas,LRT,,General Dynamics,,27.84976658,-99.87995234,https://goo.gl/maps/H6afN4XsSiZNGXkf6,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower163,Tower,Unknown,Remote Video Surveillance System (RVSS),Relocatable Tower,Texas,Laredo Sector,Texas,LRT,,General Dynamics,,27.79615226,-99.84906419,https://goo.gl/maps/Ym5MiDsC7pUUTs566,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower164,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Laredo Sector,Texas,LRT,,Anduril,,27.543382,-99.521493,https://maps.app.goo.gl/t94gX8DCZX1Aw6B87,https://www.bing.com/maps?osid=07eeef77-d9ac-48c8-8f0a-3c7aaf93f041&cp=27.54346~-99.521848&lvl=19&style=h&imgid=092d6def-ac27-4932-ab84-193c34d66aae&v=2&sV=2&form=S00027,,https://maps.app.goo.gl/gYsrkCru6rLwbKCB9,,,,,,,,,,,,,,,,,,,,,,,
Tower165,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Laredo Sector,Texas,LRT,,Anduril,,27.498792,-99.495434,https://maps.app.goo.gl/ijbY1HHMiSHDURi26,https://www.bing.com/maps?osid=253172e5-84d8-41cc-a886-e3889962a176&cp=27.498868~-99.496103&lvl=19&style=h&v=2&sV=2&form=S00027,,https://maps.app.goo.gl/2w9CU2KqhWKRRm2E9,,,,,,,,,,,,,,,,,,,,,,,
Tower166,Tower,Unknown,Remote Video Surveillance System (RVSS),Monopole Tower,Texas,Laredo Sector,Texas,LRT,,General Dynamics,,27.388715,-99.49176,https://goo.gl/maps/FZkcJ7BG5gA6TBkZ6,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower167,Tower,Unknown,Remote Video Surveillance System (RVSS),Relocatable Tower,Texas,Laredo Sector,Texas,LRT,,General Dynamics,,27.778128,-99.817353,https://goo.gl/maps/MaVWxGUuDjeChozaA,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower168,Tower,Unknown,Remote Video Surveillance System (RVSS),Relocatable Tower,Texas,Rio Grande Valley Sector,Texas,RGV,,General Dynamics,,26.37161,-98.900581,https://maps.app.goo.gl/ZNkMnLk9VJjgnp9M8,https://www.bing.com/maps?osid=ab82d527-1518-46e8-bf4c-9812289c9d88&cp=26.371683~-98.901231&lvl=19&style=h&v=2&sV=2&form=S00027,,https://maps.app.goo.gl/WydrYQaxn4XFHnDr8,,,,,,,,,,,,,,,,,,,,,,,
Tower169,Tower,Unknown,Autonomous Surveillance Tower (AST),,California,San Diego Sector,California,SDC,Campo Station,Anduril,,32.58946085,-116.5014533,https://goo.gl/maps/6Ka9KrJT49VijcHz9,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower170,Tower,Unknown,Autonomous Surveillance Tower (AST),,California,San Diego Sector,California,SDC,Campo Station,Anduril,,32.58900088,-116.4787371,https://goo.gl/maps/EdyMSXjVaL58zmsKA,,,"https://www.google.com/maps/@32.5886014,-116.4792133,3a,15y,47.17h,104.89t/data=!3m6!1e1!3m4!1sZ6YWMxLgtv5UN5Nev64aZQ!2e0!7i16384!8i8192",,https://www.documentcloud.org/documents/23685874-j-05geographiclaydown-3,,,,,,,,,,,,,,,,,,,,,
Tower171,Tower,Unknown,Autonomous Surveillance Tower (AST),,California,San Diego Sector,California,SDC,Campo Station,Anduril,,32.59194663,-116.4485007,https://goo.gl/maps/4JeF6FUfh9vTCi3m7,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower172,Tower,Unknown,Remote Video Surveillance System (RVSS),Monopole Tower,California,San Diego Sector,California,SDC,Imperial Beach Station,General Dynamics,,32.53484498,-117.1227076,https://goo.gl/maps/SBjjqppZrgtQdM3R7,,,"https://www.google.com/maps/@32.5349122,-117.1227341,2a,75y,176.29h,137.57t/data=!3m6!1e1!3m4!1s9rVZGc12OBHL0geW1YtFRQ!2e0!7i13312!8i6656",,,,,,,,,,,,,,,,,,,,,,,
Tower173,Tower,Unknown,Autonomous Surveillance Tower (AST),,California,San Diego Sector,California,SDC,Imperial Beach Station,Anduril,Visually confirmed on ground.,32.5348293,-117.1228096,,,,https://maps.app.goo.gl/aXo187hbhozVfWg96,,,,,,,,,,,,,,,,,,,,,,,
Tower174,Tower,Echo 3,Remote Video Surveillance System (RVSS),Monopole Tower,California,San Diego Sector,California,SDC,Imperial Beach Station,General Dynamics,,32.54370456,-117.0193295,https://goo.gl/maps/5KQk8dz4U3iTEtAy5,,,https://maps.app.goo.gl/YhdExdfuL8zt7ENu7,,https://www.documentcloud.org/documents/23314614-mgmt_nepa_ea-fonsiinstallationofremotevideosurveillanceequip,,,,,,,,,,,,,,,,,,,,,
Tower175,Tower,Echo 2,Remote Video Surveillance System (RVSS),Monopole Tower,California,San Diego Sector,California,SDC,Imperial Beach Station,General Dynamics,,32.54325707,-117.022721,https://goo.gl/maps/aAXkwVQ1gwbNsameA,,,"https://www.google.com/maps/@32.5430009,-117.0227179,3a,75y,6.16h,110.58t/data=!3m7!1e1!3m5!1s2W6FHiayXvKjlDGrZ1SCdQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D2W6FHiayXvKjlDGrZ1SCdQ%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D285.4546%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656",,https://www.documentcloud.org/documents/23314614-mgmt_nepa_ea-fonsiinstallationofremotevideosurveillanceequip,,,,,,,,,,,,,,,,,,,,,
Tower176,Tower,Echo-1 ,Remote Video Surveillance System (RVSS),Monopole Tower,California,San Diego Sector,California,SDC,Imperial Beach Station,General Dynamics,,32.5428547,-117.0270978,https://goo.gl/maps/owmh51yNmsTKgYtc7,,,"https://www.google.com/maps/@32.5427234,-117.0258322,3a,15y,278.79h,96.17t/data=!3m7!1e1!3m5!1s-ZsrWXp6VVuqIxDSgM0XgA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D-ZsrWXp6VVuqIxDSgM0XgA%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D156.176%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656",,https://www.documentcloud.org/documents/23314614-mgmt_nepa_ea-fonsiinstallationofremotevideosurveillanceequip,,,,,,,,,,,,,,,,,,,,,
Tower177,Tower,Unknown,Autonomous Surveillance Tower (AST),,California,San Diego Sector,California,SDC,Imperial Beach Station,Anduril,,32.59636541,-116.8240978,https://goo.gl/maps/Gq81TiYy9HxaAX7j9,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower178,Tower,Britannia,Remote Video Surveillance System (RVSS),Monopole Tower,California,San Diego Sector,California,SDC,,General Dynamics,,32.54689247,-116.9799696,https://goo.gl/maps/RqfRPXYiXUaEiavt7,,,"https://www.google.com/maps/@32.5470987,-116.9797065,3a,75y,217.61h,89.93t/data=!3m6!1e1!3m4!1sjiun5T4ckBpi6wGpQRk-3g!2e0!7i16384!8i8192",,https://www.documentcloud.org/documents/23314614-mgmt_nepa_ea-fonsiinstallationofremotevideosurveillanceequip,,,,,,,,,,,,,,,,,,,,,
Tower179,Tower,625 Gate,Remote Video Surveillance System (RVSS),Monopole Tower,California,San Diego Sector,California,SDC,,General Dynamics,,32.5488247,-116.9562754,https://goo.gl/maps/UxRYiv9xFfuTDDwX9,,,"https://www.google.com/maps/@32.5490595,-116.9562705,3a,75y,176.49h,97.36t/data=!3m7!1e1!3m5!1sd6FzBdzwgpBIVWbS3n4uAw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Dd6FzBdzwgpBIVWbS3n4uAw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D65.32802%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192",,https://www.documentcloud.org/documents/23314614-mgmt_nepa_ea-fonsiinstallationofremotevideosurveillanceequip#document/p22,,,,,,,,,,,,,,,,,,,,,
Tower180,Tower,Unknown,Remote Video Surveillance System (RVSS),Monopole Tower,California,San Diego Sector,California,SDC,,General Dynamics,,32.55008859,-116.9408883,https://goo.gl/maps/HLysjEfHrcbY9mLM7,,,"https://www.google.com/maps/@32.5498503,-116.9413918,3a,75y,64.5h,93t/data=!3m7!1e1!3m5!1s6xnrwthetNkAi-1BBWauRA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D6xnrwthetNkAi-1BBWauRA%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D10.232949%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656?hl=en-US",,,,,,,,,,,,,,,,,,,,,,,
Tower181,Tower,Training Center,Remote Video Surveillance System (RVSS),Monopole Tower,California,San Diego Sector,California,SDC,,General Dynamics,,32.54586438,-116.9921673,https://goo.gl/maps/fUAfWoGVpNNSmGHJ9,,,"https://www.google.com/maps/@32.5454381,-116.992157,3a,75y,355.74h,88.43t/data=!3m7!1e1!3m5!1sub0POyxtRaI3n7WFlHVjCw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Dub0POyxtRaI3n7WFlHVjCw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D322.99527%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192",,https://www.documentcloud.org/documents/23314614-mgmt_nepa_ea-fonsiinstallationofremotevideosurveillanceequip,,,,,,,,,,,,,,,,,,,,,
Tower182,Tower,Soccer Field,Remote Video Surveillance System (RVSS),Monopole Tower,California,San Diego Sector,California,SDC,,General Dynamics,,32.54503495,-117.0033441,https://goo.gl/maps/n1KRLSEztHvXCsjV7,,,,,https://www.documentcloud.org/documents/23314614-mgmt_nepa_ea-fonsiinstallationofremotevideosurveillanceequip#document/p22,,,,,,,,,,,,,,,,,,,,,
Tower183,Tower,Libertad Hump,Remote Video Surveillance System (RVSS),Monopole Tower,California,San Diego Sector,California,SDC,,General Dynamics,,32.54499017,-117.0084789,https://goo.gl/maps/qjM4ag2R7hQ4fSae6,,,"https://www.google.com/maps/@32.5437542,-117.0071571,3a,15y,316.93h,91.11t/data=!3m7!1e1!3m5!1szI8o1pmOT-comdl4jL7wbQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DzI8o1pmOT-comdl4jL7wbQ%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D328.7264%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?hl=en-US",,https://www.documentcloud.org/documents/23314614-mgmt_nepa_ea-fonsiinstallationofremotevideosurveillanceequip,,,,,,,,,,,,,,,,,,,,,
Tower184,Tower,Cisnero's,Remote Video Surveillance System (RVSS),Monopole Tower,California,San Diego Sector,California,SDC,,General Dynamics,,32.54773858,-116.969912,https://goo.gl/maps/A5F2FserRsamSBh97,,,"https://www.google.com/maps/@32.5474454,-116.9696922,3a,75y,321.28h,89.24t/data=!3m6!1e1!3m4!1sCUZSLlQe7XH-KJ2WbmpvTQ!2e0!7i16384!8i8192?hl=en-US",,,,,,,,,,,,,,,,,,,,,,,
Tower185,Tower,Unknown,Autonomous Surveillance Tower (AST),,California,San Diego Sector,California,SDC,,Anduril,,32.5759447,-116.893215,https://goo.gl/maps/nmGkHEDcDGwTbdT87,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower186,Tower,Unknown,Autonomous Surveillance Tower (AST),,California,San Diego Sector,California,SDC,,Anduril,,32.5629507,-116.8253666,https://goo.gl/maps/uPpMUncF4h5orAM88,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower187,Tower,Unknown,Integrated Fixed Tower (IFT),,Arizona,Tucson Sector,Arizona,TCA,Ajo Station,Elbit Systems,,31.881062,-112.815131,https://goo.gl/maps/yM9byhADgwTpw82q7,https://www.bing.com/maps?osid=713a060d-bb15-49d1-af28-f8b2a30d45b9&cp=31.881054~-112.815257&lvl=20.94135&style=a&pi=0&imgid=2d0139e3-39a0-4e99-a6ad-03022651b94b&v=2&sV=2&form=S00027,,https://maps.app.goo.gl/bm34wTsdx8HVbpcQ9,,https://www.documentcloud.org/documents/22275737-0009_-_bw1_foia_cbp_002435_-_002764,https://www.documentcloud.org/documents/23609128-border-wall-03-pages-003013-004077,,,,,,,,,,,,,,,,,,,,
Tower188,Tower,TCA-NCO-POE NACO,Remote Video Surveillance System (RVSS),Monopole Tower,Arizona,Tucson Sector,Arizona,TCA,Brian A. Terry (Naco) Station,General Dynamics,,31.334166,-109.948725,https://goo.gl/maps/2u7sfUCSEethiNmw7,,,"https://www.google.com/maps/@31.3348326,-109.9485582,3a,43y,190.21h,98.2t/data=!3m7!1e1!3m5!1sW98jKdBTVw62o9-So7GoEA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DW98jKdBTVw62o9-So7GoEA%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D347.4515%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192",,https://www.documentcloud.org/documents/23711849-rfpattachmentj-3rvssupgradeequipmentandtowerlaydowndocumentrevisona,,,,,,,,,,,,,,,,,,,,,
Tower189,Tower,TCA-NCO-WILSON ROAD,Remote Video Surveillance System (RVSS),Monopole Tower,Arizona,Tucson Sector,Arizona,TCA,Brian A. Terry (Naco) Station,General Dynamics,,31.340182,-109.954401,https://goo.gl/maps/ko1r25hjFy8d5A198,,,"https://www.google.com/maps/@31.3401552,-109.9529775,3a,15y,266.19h,95.02t/data=!3m7!1e1!3m5!1sMXNXSBa0lElCXBJWSL_YUA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DMXNXSBa0lElCXBJWSL_YUA%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D154.79242%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656",,https://www.documentcloud.org/documents/23711849-rfpattachmentj-3rvssupgradeequipmentandtowerlaydowndocumentrevisona,,,,,,,,,,,,,,,,,,,,,
Tower190,Tower,TCA-NCO-NW OF FENCE,Remote Video Surveillance System (RVSS),Monopole Tower,Arizona,Tucson Sector,Arizona,TCA,Brian A. Terry (Naco) Station,General Dynamics,,31.345038,-109.961294,https://goo.gl/maps/FCvvMLUZyBuuMbN57,,,"https://www.google.com/maps/@31.3503781,-109.9529726,3a,15y,233.17h,88.8t/data=!3m7!1e1!3m5!1sEItjvgq5ETt5l3XYUk0gqA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DEItjvgq5ETt5l3XYUk0gqA%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D160.56781%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656",,https://www.documentcloud.org/documents/23711849-rfpattachmentj-3rvssupgradeequipmentandtowerlaydowndocumentrevisona,,,,,,,,,,,,,,,,,,,,,
Tower191,Tower,DGL-17-Jefferson,Remote Video Surveillance System (RVSS),Monopole Tower,Arizona,Tucson Sector,Arizona,TCA,Douglas Station,General Dynamics,,31.334047,-109.526488,https://goo.gl/maps/YYXKwRfqAb25QdBF8,,,"https://www.google.com/maps/@31.333877,-109.5291681,3a,15y,84.79h,93.16t/data=!3m6!1e1!3m4!1s64yRw53pXAv3vRrqcq2mRg!2e0!7i16384!8i8192",,https://www.documentcloud.org/documents/23711849-rfpattachmentj-3rvssupgradeequipmentandtowerlaydowndocumentrevisona,,,,,,,,,,,,,,,,,,,,,
Tower192,Tower,DGL-POE-15-Dgl,Remote Video Surveillance System (RVSS),Monopole Tower,Arizona,Tucson Sector,Arizona,TCA,Douglas Station,General Dynamics,,31.334176,-109.558965,https://goo.gl/maps/S6WFX5a4rRxtq9pi7,,,"https://www.google.com/maps/@31.3341673,-109.5589082,3a,75y,283.37h,143.53t/data=!3m7!1e1!3m5!1sasQW9XA_E6URLLgYxrJ84Q!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DasQW9XA_E6URLLgYxrJ84Q%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D282.0953%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192",,https://www.documentcloud.org/documents/23711849-rfpattachmentj-3rvssupgradeequipmentandtowerlaydowndocumentrevisona,,,,,,,,,,,,,,,,,,,,,
Tower193,Tower,DGL-16-Dolores,Remote Video Surveillance System (RVSS),Monopole Tower,Arizona,Tucson Sector,Arizona,TCA,Douglas Station,General Dynamics,,31.334186,-109.541211,https://goo.gl/maps/95x6tckaqV9Cj4Ya9,,,"https://www.google.com/maps/@31.3342508,-109.5411313,3a,75y,204.87h,122.67t/data=!3m7!1e1!3m5!1sBNXGDuqanUanRWsvErw0tw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DBNXGDuqanUanRWsvErw0tw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D297.74072%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192",,https://www.documentcloud.org/documents/23711849-rfpattachmentj-3rvssupgradeequipmentandtowerlaydowndocumentrevisona,,,,,,,,,,,,,,,,,,,,,
Tower194,Tower,DGL-24-SlagPit,Remote Video Surveillance System (RVSS),Monopole Tower,Arizona,Tucson Sector,Arizona,TCA,Douglas Station,General Dynamics,,31.345074,-109.59062,https://goo.gl/maps/rEChwMni4XwUS9jg9,,,"https://www.google.com/maps/@31.3457318,-109.596211,3a,15y,98.92h,89.48t/data=!3m7!1e1!3m5!1suR08Anc1K-FecjsfWjiAaw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DuR08Anc1K-FecjsfWjiAaw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D89.73801%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192",,https://www.documentcloud.org/documents/23711849-rfpattachmentj-3rvssupgradeequipmentandtowerlaydowndocumentrevisona,,,,,,,,,,,,,,,,,,,,,
Tower195,Tower,Unknown,Integrated Fixed Tower (IFT),,Arizona,Tucson Sector,Arizona,TCA,Tucson Station,Elbit Systems,"Bing shows a newer model than Google. Formerly: Old SBInet tower, Radar and Remote Video System (RRVS)",31.64621656,-111.5003347,https://goo.gl/maps/tk4V95DhhpyKN9uV9,https://www.bing.com/maps?osid=538f10c8-d298-423d-9f79-9c0bf4b75232&cp=31.646205~-111.500455&lvl=20.904146&style=a&pi=0&v=2&sV=2&form=S00027,,"https://www.google.com/maps/@31.6458293,-111.4991765,3a,37.5y,287.27h,93.18t/data=!3m7!1e1!3m5!1sYg2wp9-RTDSxLNCxfA-7Ew!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DYg2wp9-RTDSxLNCxfA-7Ew%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D121.47521%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656",,,,,,,,,,,,,,,,,,,,,,,
Tower196,Tower,TCA-NCO-ALVAREZ & RR,Remote Video Surveillance System (RVSS),Monopole Tower,Arizona,Tucson Sector,Arizona,TCA,Brian A. Terry (Naco) Station,General Dynamics,,31.339143,-109.937202,https://goo.gl/maps/JtYPLPSWePGHArjp7,,,"https://www.google.com/maps/@31.3390295,-109.9365746,3a,30y,282.7h,87.21t/data=!3m7!1e1!3m5!1smRLZe87ubinM1BBrLhFABQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DmRLZe87ubinM1BBrLhFABQ%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D191.02061%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192",,https://www.documentcloud.org/documents/23711849-rfpattachmentj-3rvssupgradeequipmentandtowerlaydowndocumentrevisona,,,,,,,,,,,,,,,,,,,,,
Tower197,Tower,TCA-NCO-MONTEZUMA RANCH,Remote Video Surveillance System (RVSS),Monopole Tower,Arizona,Tucson Sector,Arizona,TCA,Brian A. Terry (Naco) Station,General Dynamics,Originally an RVS system,31.346996,-110.231528,https://goo.gl/maps/gDBxedzJ6x9j4Wo86,,,https://maps.app.goo.gl/S8TAHtGTuUyLeU8M6,,https://www.documentcloud.org/documents/23711849-rfpattachmentj-3rvssupgradeequipmentandtowerlaydowndocumentrevisona,https://www.documentcloud.org/documents/24483798-mgmt_nepa_ea-fonsiinstall-opof9remotevideosurveillancesys,,,,,,,,,,,,,,,,,,,,
